timestamp,OriginWeather,OriginRegion,OriginCountry,OriginCityName,OriginAirportID,Origin,DistanceKilometers,AvgTicketPrice,Cancelled,Carrier,DestAirportID,DestCityName,DestCountry,DestLocation,DestRegion,DestWeather
"Jun 2, 2023 @ 10:34:33.000","Damaging Wind","US-CA",US,"San Francisco",SFO,"San Francisco International Airport","9,897.913","$274.77",false,"Kibana Airlines",PVG,Shanghai,CN,"POINT (121.8050003 31.14340019)","SE-BD",Cloudy
"Jun 2, 2023 @ 10:29:10.000","Thunder & Lightning","SE-BD",CN,Guangzhou,CAN,"Guangzhou Baiyun International Airport","12,341.299","$906.7",false,"Logstash Airways",YOW,Ottawa,CA,"POINT (-75.66919708 45.32249832)","CA-ON",Rain
"Jun 2, 2023 @ 10:27:37.000",Sunny,"SE-AB",SE,Stockholm,ARN,"Stockholm-Arlanda Airport","1,604.256","$459.17",false,"Logstash Airways",TV01,Treviso,IT,"POINT (12.1944 45.648399)","IT-34",Sunny
"Jun 2, 2023 @ 10:25:01.000",Hail,"SE-BD",JP,Tokoname,NGO,"Chubu Centrair International Airport","10,277.023","$261.9",false,"ES-Air",MLI,Moline,US,"POINT (-90.50749969 41.44850159)","US-IL","Heavy Fog"
"Jun 2, 2023 @ 10:16:38.000","Damaging Wind","IT-82",IT,Palermo,PA03,"Falcone Borsellino Airport","10,001.571","$512.4",false,"Kibana Airlines",KIX,Osaka,JP,"POINT (135.2440033 34.4272995)","SE-BD","Thunder & Lightning"
"Jun 2, 2023 @ 10:15:31.000",Clear,"SE-AB",SE,Stockholm,ARN,"Stockholm-Arlanda Airport","6,530.791","$595.28",true,"ES-Air",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB","Damaging Wind"
"Jun 2, 2023 @ 10:00:51.000",Cloudy,"TR-34",TR,Istanbul,IST,"Ataturk International Airport","2,490.527","$536.96",false,JetBeats,LGW,London,GB,"POINT (-0.190277994 51.14810181)","GB-ENG",Clear
"Jun 2, 2023 @ 09:55:12.000",Hail,"IT-45",IT,Bologna,BO08,"Bologna Guglielmo Marconi Airport","188.125","$223.78",true,"Logstash Airways",MI11,Milan,IT,"POINT (9.27674 45.445099)","IT-25",Rain
"Jun 2, 2023 @ 09:52:13.000",Rain,"IT-21",IT,Torino,TO11,"Turin Airport","754.884","$965.25",false,"ES-Air",VIE,Vienna,AT,"POINT (16.56970024 48.11029816)","AT-9",Rain
"Jun 2, 2023 @ 09:47:44.000","Thunder & Lightning","SE-BD",AE,"Abu Dhabi",AUH,"Abu Dhabi International Airport","14,384.344","$486.11",false,"Logstash Airways",AICM,"Mexico City",MX,"POINT (-99.072098 19.4363)","MX-DIF",Sunny
"Jun 2, 2023 @ 09:45:32.000",Rain,"FR-J",FR,Paris,CDG,"Charles de Gaulle International Airport","9,213.01","$698.45",false,"Kibana Airlines",AICM,"Mexico City",MX,"POINT (-99.072098 19.4363)","MX-DIF",Sunny
"Jun 2, 2023 @ 09:43:12.000",Hail,"DE-BE",DE,Berlin,TXL,"Berlin-Tegel Airport","6,497.859","$394.29",false,"ES-Air",YYZ,Toronto,CA,"POINT (-79.63059998 43.67720032)","CA-ON",Clear
"Jun 2, 2023 @ 09:38:29.000",Clear,"IT-45",IT,Bologna,BO08,"Bologna Guglielmo Marconi Airport","1,165.153","$255.06",false,"Logstash Airways",LHR,London,GB,"POINT (-0.461941 51.4706)","GB-ENG",Rain
"Jun 2, 2023 @ 09:31:22.000",Sunny,"US-MN",US,Duluth,DLH,"Duluth International Airport","1,996.716","$216.64",false,JetBeats,SAT,"San Antonio",US,"POINT (-98.46980286 29.53370094)","US-TX",Sunny
"Jun 2, 2023 @ 09:30:26.000",Clear,"US-OK",US,Tulsa,TUL,"Tulsa International Airport","8,091.895","$942.37",false,JetBeats,ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Hail
"Jun 2, 2023 @ 09:29:58.000","Thunder & Lightning","SE-BD",IN,Bangalore,BLR,"Kempegowda International Airport","8,046.769","$547.8",false,"ES-Air",LTN,London,GB,"POINT (-0.368333012 51.87469864)","GB-ENG","Heavy Fog"
"Jun 2, 2023 @ 09:29:58.000",Cloudy,"IT-21",IT,Torino,TO11,"Turin Airport","254.951","$114.82",false,"Kibana Airlines",VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Clear
"Jun 2, 2023 @ 09:26:07.000",Clear,"SE-BD",CL,Santiago,SCL,"Comodoro Arturo Merino Benitez International Airport","11,625.621","$741.7",false,"Logstash Airways",LGW,London,GB,"POINT (-0.190277994 51.14810181)","GB-ENG",Cloudy
"Jun 2, 2023 @ 09:21:45.000",Rain,"IT-45",IT,Bologna,BO08,"Bologna Guglielmo Marconi Airport","100.684","$231.6",false,"Logstash Airways",VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Clear
"Jun 2, 2023 @ 09:21:45.000",Rain,"SE-BD",IN,Hyderabad,HYD,"Rajiv Gandhi International Airport","6,818.156","$556.01",false,"Logstash Airways",TV01,Treviso,IT,"POINT (12.1944 45.648399)","IT-34",Rain
"Jun 2, 2023 @ 09:17:39.000",Cloudy,"RU-MUR",RU,Olenegorsk,XLMO,"Olenya Air Base","1,209.616","$743.82",false,"Kibana Airlines",ARN,Stockholm,SE,"POINT (17.91860008 59.65190125)","SE-AB",Sunny
"Jun 2, 2023 @ 09:16:23.000",Rain,"US-PA",US,Erie,ERI,"Erie International Tom Ridge Field","6,134.759","$974.06",false,"Logstash Airways",OSL,Oslo,NO,"POINT (11.10039997 60.19390106)","NO-02","Heavy Fog"
"Jun 2, 2023 @ 08:56:38.000",Sunny,"SE-BD",KR,"Jeju City",CJU,"Jeju International Airport","8,091.123","$562.45",false,"Kibana Airlines",WAW,Warsaw,PL,"POINT (20.96710014 52.16569901)","PL-MZ",Rain
"Jun 2, 2023 @ 08:56:18.000",Clear,"IT-34",IT,Venice,VE05,"Venice Marco Polo Airport","115.121","$102.76",false,"Logstash Airways",VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Cloudy
"Jun 2, 2023 @ 08:49:49.000",Sunny,"RU-AMU",RU,Belogorsk,XHBU,"Ukrainka Air Base","6,694.68","$837.29",false,"ES-Air",WAW,Warsaw,PL,"POINT (20.96710014 52.16569901)","PL-MZ","Thunder & Lightning"
"Jun 2, 2023 @ 08:44:11.000","Thunder & Lightning","SE-BD",IN,Bangalore,BLR,"Kempegowda International Airport",0,"$154.16",false,"Logstash Airways",BLR,Bangalore,IN,"POINT (77.706299 13.1979)","SE-BD",Cloudy
"Jun 2, 2023 @ 08:34:52.000",Sunny,"GB-ENG",GB,Manchester,MAN,"Manchester Airport","4,943.284","$784.09",false,"ES-Air",PWM,Portland,US,"POINT (-70.30930328 43.64619827)","US-ME",Cloudy
"Jun 2, 2023 @ 08:18:49.000",Rain,"IE-D",IE,Dublin,DUB,"Dublin Airport","8,957.616","$572.18",false,"Logstash Airways",ICN,Seoul,KR,"POINT (126.4509964 37.46910095)","SE-BD",Rain
"Jun 2, 2023 @ 08:08:18.000",Rain,"ES-CT",ES,Barcelona,BCN,"Barcelona International Airport","7,219.71","$566.71",false,"Kibana Airlines",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Clear
"Jun 2, 2023 @ 08:07:21.000","Thunder & Lightning","SE-BD",AU,Adelaide,ADL,"Adelaide International Airport","13,143.061","$703.41",false,"Kibana Airlines",LAX,"Los Angeles",US,"POINT (-118.4079971 33.94250107)","US-CA",Rain
"Jun 2, 2023 @ 08:02:54.000",Hail,"NO-02",NO,Oslo,OSL,"Oslo Gardermoen Airport","7,543.603","$505.69",true,"ES-Air",TPA,Tampa,US,"POINT (-82.53320313 27.97550011)","US-FL",Rain
"Jun 2, 2023 @ 08:02:14.000",Sunny,"AR-B",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport","10,131.226","$387.86",true,"Logstash Airways",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB","Damaging Wind"
"Jun 2, 2023 @ 08:02:14.000","Damaging Wind","IT-34",IT,Venice,VE05,"Venice Marco Polo Airport","972.607","$686.21",false,"Kibana Airlines",WAW,Warsaw,PL,"POINT (20.96710014 52.16569901)","PL-MZ",Hail
"Jun 2, 2023 @ 08:02:09.000","Damaging Wind","US-WY",US,Casper,CPR,"Casper-Natrona County International Airport","2,464.524","$414.28",true,"ES-Air",YOW,Ottawa,CA,"POINT (-75.66919708 45.32249832)","CA-ON",Sunny
"Jun 2, 2023 @ 07:55:58.000",Cloudy,"ES-M",ES,Madrid,MAD,"Adolfo Suarez Madrid— Barajas Airport","8,737.887","$811.94",false,"Logstash Airways",UIO,Quito,EC,"POINT (-78.3575 -0.129166667)","SE-BD",Sunny
"Jun 2, 2023 @ 07:54:36.000","Thunder & Lightning","SE-BD",KR,"Jeju City",CJU,"Jeju International Airport","9,242.846","$456.27",false,JetBeats,MI12,Milan,IT,"POINT (8.72811 45.6306)","IT-25",Cloudy
"Jun 2, 2023 @ 07:54:36.000",Sunny,"US-AL",US,Huntsville,HSV,"Huntsville International Carl T Jones Field","8,232.059","$487.1",false,"Logstash Airways",EZE,"Buenos Aires",AR,"POINT (-58.5358 -34.8222)","SE-BD",Rain
"Jun 2, 2023 @ 07:52:44.000",Rain,"US-TX",US,"San Antonio",SAT,"San Antonio International Airport","8,876.125","$644.35",false,"Kibana Airlines",TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21",Sunny
"Jun 2, 2023 @ 07:51:29.000",Cloudy,"IT-45",IT,Bologna,BO08,"Bologna Guglielmo Marconi Airport","8,013.816","$437.97",false,JetBeats,JNB,Johannesburg,ZA,"POINT (28.246 -26.1392)","SE-BD",Sunny
"Jun 2, 2023 @ 07:46:35.000","Damaging Wind","GB-ENG",GB,London,LTN,"London Luton Airport","1,656.307","$271.47",true,"ES-Air",NA01,Naples,IT,"POINT (14.2908 40.886002)","IT-72",Rain
"Jun 2, 2023 @ 07:46:31.000",Clear,"US-KS",US,Wichita,ICT,"Wichita Mid Continent Airport","8,068.581","$274.6",false,"ES-Air",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH","Thunder & Lightning"
"Jun 2, 2023 @ 07:40:33.000","Thunder & Lightning","SE-BD",IN,Mumbai,BOM,"Chhatrapati Shivaji International Airport","3,925.641","$776.56",false,JetBeats,XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Sunny
"Jun 2, 2023 @ 07:33:15.000","Damaging Wind","US-CA",US,"San Francisco",SFO,"San Francisco International Airport","9,557.809","$362.64",true,"ES-Air",TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21",Clear
"Jun 2, 2023 @ 07:33:04.000",Cloudy,"IT-34",IT,Treviso,TV01,"Treviso-Sant'Angelo Airport","7,662.028","$990.58",false,"Kibana Airlines",XHBU,Belogorsk,RU,"POINT (128.445007 51.169997)","RU-AMU",Sunny
"Jun 2, 2023 @ 07:29:43.000","Damaging Wind","SE-BD",EC,Quito,UIO,"Mariscal Sucre International Airport","14,453.585","$619.74",false,"ES-Air",HND,Tokyo,JP,"POINT (139.779999 35.552299)","SE-BD",Sunny
"Jun 2, 2023 @ 07:29:12.000",Rain,"SE-BD",CN,Guangzhou,CAN,"Guangzhou Baiyun International Airport","3,916.375","$676.94",false,"Kibana Airlines",BLR,Bangalore,IN,"POINT (77.706299 13.1979)","SE-BD",Clear
"Jun 2, 2023 @ 07:28:13.000",Hail,"PL-MZ",PL,Warsaw,WAW,"Warsaw Chopin Airport","6,933.395","$493.39",false,JetBeats,XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Cloudy
"Jun 2, 2023 @ 07:19:18.000",Cloudy,"AR-B",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport","13,481.343","$449.01",false,JetBeats,SVO,Moscow,RU,"POINT (37.4146 55.972599)","RU-MOS",Hail
"Jun 2, 2023 @ 07:05:25.000",Cloudy,"PR-U-A",PR,"San Juan",SJU,"Luis Munoz Marin International Airport","7,658.694","$339.07",false,"Logstash Airways",TV01,Treviso,IT,"POINT (12.1944 45.648399)","IT-34",Cloudy
"Jun 2, 2023 @ 07:03:25.000",Cloudy,"SE-BD",KR,"Jeju City",CJU,"Jeju International Airport","1,239.629","$455.39",false,"ES-Air",HND,Tokyo,JP,"POINT (139.779999 35.552299)","SE-BD","Heavy Fog"
"Jun 2, 2023 @ 07:01:29.000","Heavy Fog","US-TN",US,Memphis,MEM,"Memphis International Airport","7,877.882","$255.63",false,JetBeats,TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21","Damaging Wind"
"Jun 2, 2023 @ 06:58:29.000",Rain,"NL-NH",NL,Amsterdam,AMS,"Amsterdam Airport Schiphol","1,297.312","$662.54",false,JetBeats,RM11,Rome,IT,"POINT (12.2388889 41.8002778)","IT-62",Sunny
"Jun 2, 2023 @ 06:57:52.000",Cloudy,"IT-62",IT,Rome,RM11,"Leonardo da Vinci___Fiumicino Airport","3,194.245","$556.66",false,"Logstash Airways",XLMO,Olenegorsk,RU,"POINT (33.46390152 68.15180206)","RU-MUR","Heavy Fog"
"Jun 2, 2023 @ 06:56:18.000",Clear,"CA-QC",CA,Montreal,YUL,"Montreal / Pierre Elliott Trudeau International Airport","11,378.796","$909.09",false,"Kibana Airlines",SHA,Shanghai,CN,"POINT (121.3359985 31.19790077)","SE-BD","Thunder & Lightning"
"Jun 2, 2023 @ 06:35:33.000",Sunny,"SE-BD",ZA,Johannesburg,JNB,"OR Tambo International Airport","8,305.496","$303.2",false,"Kibana Airlines",VIE,Vienna,AT,"POINT (16.56970024 48.11029816)","AT-9",Hail
"Jun 2, 2023 @ 06:31:19.000",Rain,"IE-D",IE,Dublin,DUB,"Dublin Airport","8,841.012","$778.71",false,"Kibana Airlines",UIO,Quito,EC,"POINT (-78.3575 -0.129166667)","EC-P",Clear
"Jun 2, 2023 @ 06:26:52.000",Cloudy,"CA-ON",CA,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport","3,936.627","$646.96",false,"Kibana Airlines",SFO,"San Francisco",US,"POINT (-122.375 37.61899948)","US-CA",Sunny
"Jun 2, 2023 @ 06:26:46.000","Damaging Wind","US-CT",US,Hartford,BDL,"Bradley International Airport","4,693.937","$603.9",false,"Logstash Airways",UIO,Quito,EC,"POINT (-78.3575 -0.129166667)","EC-P",Sunny
"Jun 2, 2023 @ 06:19:15.000",Rain,"DE-BE",DE,Berlin,TXL,"Berlin-Tegel Airport","8,142.115","$840.59",false,JetBeats,GMP,Seoul,KR,"POINT (126.791 37.5583)","SE-BD",Clear
"Jun 2, 2023 @ 06:18:34.000","Damaging Wind","SE-BD",IN,Bangalore,BLR,"Kempegowda International Airport","4,880.027","$996.89",false,"Logstash Airways",SHA,Shanghai,CN,"POINT (121.3359985 31.19790077)","SE-BD",Rain
"Jun 2, 2023 @ 06:04:17.000",Clear,"RU-MOS",RU,Moscow,SVO,"Sheremetyevo International Airport",0,"$101.97",false,JetBeats,SVO,Moscow,RU,"POINT (37.4146 55.972599)","RU-MOS",Rain
"Jun 2, 2023 @ 05:55:11.000",Rain,"CH-ZH",CH,Zurich,ZRH,"Zurich Airport",0,"$109.43",false,JetBeats,ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Rain
"Jun 2, 2023 @ 05:39:40.000",Cloudy,"US-OK",US,Tulsa,TUL,"Tulsa International Airport","1,527.186","$458.07",false,"Kibana Airlines",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Rain
"Jun 2, 2023 @ 05:36:39.000","Thunder & Lightning","IT-34",IT,Verona,VR10,"Verona Villafranca Airport","528.442","$718.43",false,"Kibana Airlines",VIE,Vienna,AT,"POINT (16.56970024 48.11029816)","AT-9",Cloudy
"Jun 2, 2023 @ 05:28:39.000","Heavy Fog","US-MD",US,Baltimore,BWI,"Baltimore/Washington International Thurgood Marshall Airport","11,176.593","$446.95",false,"Logstash Airways",GMP,Seoul,KR,"POINT (126.791 37.5583)","SE-BD",Cloudy
"Jun 2, 2023 @ 05:28:09.000",Sunny,"MX-DIF",MX,"Mexico City",AICM,"Licenciado Benito Juarez International Airport","9,690.064","$637.49",true,JetBeats,ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH","Heavy Fog"
"Jun 2, 2023 @ 05:25:48.000",Sunny,"SE-BD",PE,Lima,LIM,"Jorge Chavez International Airport","10,635.947","$945.59",false,JetBeats,MI12,Milan,IT,"POINT (8.72811 45.6306)","IT-25",Clear
"Jun 2, 2023 @ 05:25:37.000",Rain,"TR-34",TR,Istanbul,IST,"Ataturk International Airport","7,183.699","$760.31",false,"Kibana Airlines",XHBU,Belogorsk,RU,"POINT (128.445007 51.169997)","RU-AMU","Thunder & Lightning"
"Jun 2, 2023 @ 05:25:37.000","Thunder & Lightning","DE-HE",DE,"Frankfurt am Main",FRA,"Frankfurt am Main Airport","6,002.073","$625.43",true,"Logstash Airways",YOW,Ottawa,CA,"POINT (-75.66919708 45.32249832)","CA-ON",Clear
"Jun 2, 2023 @ 05:19:56.000",Rain,"CH-ZH",CH,Zurich,ZRH,"Zurich Airport",0,"$188.72",false,"ES-Air",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Rain
"Jun 2, 2023 @ 05:16:31.000",Sunny,"IT-52",IT,Pisa,PI05,"Pisa International Airport","9,154.129","$552.79",false,"ES-Air",SHA,Shanghai,CN,"POINT (121.3359985 31.19790077)","SE-BD",Rain
"Jun 2, 2023 @ 05:15:21.000",Clear,"GB-ENG",GB,London,LGW,"London Gatwick Airport","1,463.265","$862.2",false,JetBeats,WAW,Warsaw,PL,"POINT (20.96710014 52.16569901)","PL-MZ",Clear
"Jun 2, 2023 @ 05:10:32.000",Clear,"SE-BD",AE,"Jebel Ali",DWC,"Al Maktoum International Airport","4,553.442","$374.63",false,"ES-Air",VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Cloudy
"Jun 2, 2023 @ 05:08:08.000",Clear,"SE-BD",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport","12,285.144","$296.28",true,"ES-Air",OSL,Oslo,NO,"POINT (11.10039997 60.19390106)","NO-02","Damaging Wind"
"Jun 2, 2023 @ 05:06:30.000","Thunder & Lightning","IT-72",IT,Naples,NA01,"Naples International Airport","7,742.852","$598.48",false,JetBeats,RDU,"Raleigh/Durham",US,"POINT (-78.78749847 35.87760162)","US-NC",Rain
"Jun 2, 2023 @ 05:01:16.000",Cloudy,"GB-ENG",GB,London,LHR,"London Heathrow Airport","2,516.547","$877.26",false,"Logstash Airways",SVO,Moscow,RU,"POINT (37.4146 55.972599)","RU-MOS",Cloudy
"Jun 2, 2023 @ 04:53:19.000","Heavy Fog","SE-BD",IN,Mumbai,BOM,"Chhatrapati Shivaji International Airport","13,902.646","$628.29",false,"ES-Air",SJU,"San Juan",PR,"POINT (-66.00180054 18.43939972)","PR-U-A",Rain
"Jun 2, 2023 @ 04:53:19.000",Cloudy,"CA-ON",CA,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport","6,221.099","$831.49",true,"Kibana Airlines",TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21","Heavy Fog"
"Jun 2, 2023 @ 04:31:16.000",Clear,"DE-BY",DE,Munich,MUC,"Munich Airport","471.72","$719.1",false,"Logstash Airways",TO11,Torino,IT,"POINT (7.64963 45.200802)","IT-21",Sunny
"Jun 2, 2023 @ 04:24:27.000",Cloudy,"SE-BD",ZA,Johannesburg,JNB,"OR Tambo International Airport","10,463.973","$375.11",false,JetBeats,XLMO,Olenegorsk,RU,"POINT (33.46390152 68.15180206)","RU-MUR",Cloudy
"Jun 2, 2023 @ 04:22:29.000",Cloudy,"EC-P",EC,Quito,UIO,"Mariscal Sucre International Airport",0,"$198.63",false,"ES-Air",UIO,Quito,EC,"POINT (-78.3575 -0.129166667)","EC-P",Clear
"Jun 2, 2023 @ 04:20:15.000",Rain,"DE-BY",DE,Munich,MUC,"Munich Airport","261.368","$421.05",false,"Kibana Airlines",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Sunny
"Jun 2, 2023 @ 04:20:15.000",Sunny,"SE-BD",AU,Adelaide,ADL,"Adelaide International Airport","15,672.313","$614.26",false,"Kibana Airlines",FRA,"Frankfurt am Main",DE,"POINT (8.570556 50.033333)","DE-HE",Clear
"Jun 2, 2023 @ 04:17:01.000",Clear,"SE-BD",CN,Guangzhou,CAN,"Guangzhou Baiyun International Airport","2,946.887","$371.32",false,"Logstash Airways",NRT,Tokyo,JP,"POINT (140.3860016 35.76470184)","SE-BD",Cloudy
"Jun 2, 2023 @ 04:15:25.000",Sunny,"US-IL",US,Peoria,PIA,"General Wayne A. Downing Peoria International Airport","1,184.496","$810.07",false,"Logstash Airways",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Clear
"Jun 2, 2023 @ 04:02:42.000",Cloudy,"CA-QC",CA,Montreal,YUL,"Montreal / Pierre Elliott Trudeau International Airport","3,515.129","$897.57",false,"Logstash Airways",TUS,Tucson,US,"POINT (-110.9410019 32.11610031)","US-AZ",Clear
"Jun 2, 2023 @ 04:01:13.000",Clear,"US-TX",US,"San Antonio",SAT,"San Antonio International Airport","8,547.081","$385.23",false,"ES-Air",ARN,Stockholm,SE,"POINT (17.91860008 59.65190125)","SE-AB","Heavy Fog"
"Jun 2, 2023 @ 03:53:45.000",Sunny,"DK-84",DK,Copenhagen,CPH,"Copenhagen Kastrup Airport","894.706","$813.63",true,"Logstash Airways",HEL,Helsinki,FI,"POINT (24.9633007 60.31719971)","FI-ES",Hail
"Jun 2, 2023 @ 03:52:50.000",Hail,"US-MI",US,Detroit,DTW,"Detroit Metropolitan Wayne County Airport","11,426.597","$271.8",false,"Logstash Airways",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD","Thunder & Lightning"
"Jun 2, 2023 @ 03:52:32.000","Thunder & Lightning","IT-72",IT,Naples,NA01,"Naples International Airport","9,107.772","$689.45",false,"Logstash Airways",PVG,Shanghai,CN,"POINT (121.8050003 31.14340019)","SE-BD","Thunder & Lightning"
"Jun 2, 2023 @ 03:51:19.000",Cloudy,"SE-BD",IN,Mumbai,BOM,"Chhatrapati Shivaji International Airport","6,415.105","$412.88",false,"ES-Air",CPH,Copenhagen,DK,"POINT (12.65600014 55.61790085)","DK-84",Clear
"Jun 2, 2023 @ 03:40:22.000",Sunny,"IE-D",IE,Dublin,DUB,"Dublin Airport","1,831.405","$259.59",false,"Kibana Airlines",WAW,Warsaw,PL,"POINT (20.96710014 52.16569901)","PL-MZ",Sunny
"Jun 2, 2023 @ 03:22:02.000",Clear,"SE-BD",IN,Mumbai,BOM,"Chhatrapati Shivaji International Airport","6,515.641","$867.43",false,JetBeats,MI12,Milan,IT,"POINT (8.72811 45.6306)","IT-25",Rain
"Jun 2, 2023 @ 03:14:54.000",Rain,"NO-02",NO,Oslo,OSL,"Oslo Gardermoen Airport","8,407.114","$726.22",false,"Logstash Airways",HND,Tokyo,JP,"POINT (139.779999 35.552299)","SE-BD",Sunny
"Jun 2, 2023 @ 03:14:54.000",Cloudy,"SE-BD",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport","13,626.422","$750.14",false,"Kibana Airlines",XLMO,Olenegorsk,RU,"POINT (33.46390152 68.15180206)","RU-MUR",Sunny
"Jun 2, 2023 @ 03:12:56.000","Heavy Fog","SE-BD",ZA,"Cape Town",CPT,"Cape Town International Airport","8,823.066","$782",false,"ES-Air",VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Sunny
"Jun 2, 2023 @ 03:08:47.000",Clear,"FR-J",FR,Paris,CDG,"Charles de Gaulle International Airport","9,733.566","$442.57",false,"Logstash Airways",NRT,Tokyo,JP,"POINT (140.3860016 35.76470184)","SE-BD",Cloudy
"Jun 2, 2023 @ 03:03:24.000",Rain,"SE-BD",JP,Tokoname,NGO,"Chubu Centrair International Airport","9,590.589","$894.87",false,"Kibana Airlines",VR10,Verona,IT,"POINT (10.8885 45.395699)","IT-34",Hail
"Jun 2, 2023 @ 03:01:26.000","Heavy Fog","DE-NW",DE,Cologne,CGN,"Cologne Bonn Airport","5,868.323","$705.06",false,"Logstash Airways",YOW,Ottawa,CA,"POINT (-75.66919708 45.32249832)","CA-ON",Cloudy
"Jun 2, 2023 @ 03:01:05.000",Hail,"AT-9",AT,Vienna,VIE,"Vienna International Airport","7,436.236","$860.27",false,"ES-Air",YWG,Winnipeg,CA,"POINT (-97.23989868 49.90999985)","CA-MB",Sunny
"Jun 2, 2023 @ 02:59:46.000","Damaging Wind","US-CO",US,Denver,DEN,"Denver International Airport","7,530.064","$954.02",false,"Logstash Airways",XLMO,Olenegorsk,RU,"POINT (33.46390152 68.15180206)","RU-MUR",Clear
"Jun 2, 2023 @ 02:50:00.000",Rain,"SE-BD",CN,Shanghai,PVG,"Shanghai Pudong International Airport","9,051.365","$828.63",false,"Logstash Airways",ZRH,Zurich,CH,"POINT (8.54917 47.464699)","CH-ZH",Clear
"Jun 2, 2023 @ 02:50:00.000",Hail,"SE-BD",AE,"Abu Dhabi",AUH,"Abu Dhabi International Airport","4,679.33","$634.08",false,"Logstash Airways",GE01,Genova,IT,"POINT (8.8375 44.4133)","IT-42",Clear
"Jun 2, 2023 @ 02:49:45.000",Clear,"IT-34",IT,Venice,VE05,"Venice Marco Polo Airport","7,822.173","$673.29",true,"Kibana Airlines",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD","Thunder & Lightning"
"Jun 2, 2023 @ 02:43:38.000",Cloudy,"US-IL",US,Moline,MLI,"Quad City International Airport","1,324.833","$237.1",false,JetBeats,SAV,Savannah,US,"POINT (-81.20210266 32.12760162)","US-GA",Cloudy
"Jun 2, 2023 @ 02:42:08.000",Cloudy,"SE-BD",AU,Melbourne,MEL,"Melbourne International Airport","7,986.028","$510.07",false,"ES-Air",PVG,Shanghai,CN,"POINT (121.8050003 31.14340019)","SE-BD",Clear
"Jun 2, 2023 @ 02:33:06.000",Hail,"CA-ON",CA,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport","3,541.335","$396.89",false,JetBeats,SEA,Seattle,US,"POINT (-122.3089981 47.44900131)","US-WA",Sunny
"Jun 2, 2023 @ 02:26:38.000",Cloudy,"CO-CUN",CO,Bogota,BOG,"El Dorado International Airport","15,660.251","$258.91",false,"Kibana Airlines",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD","Heavy Fog"
"Jun 2, 2023 @ 02:11:18.000",Sunny,"IT-21",IT,Torino,TO11,"Turin Airport","7,911.005","$462.94",false,"Logstash Airways",XHBU,Belogorsk,RU,"POINT (128.445007 51.169997)","RU-AMU",Rain
"Jun 2, 2023 @ 02:10:36.000","Damaging Wind","RU-AMU",RU,Belogorsk,XHBU,"Ukrainka Air Base","2,442.877","$352.18",false,"Logstash Airways",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Sunny
"Jun 2, 2023 @ 02:10:36.000","Damaging Wind","DE-HE",DE,"Frankfurt am Main",FRA,"Frankfurt am Main Airport","9,389.673","$397.4",false,JetBeats,NRT,Tokyo,JP,"POINT (140.3860016 35.76470184)","SE-BD",Cloudy
"Jun 2, 2023 @ 01:59:51.000",Rain,"IT-72",IT,Naples,NA01,"Naples International Airport","7,938.771","$797.74",false,"Kibana Airlines",XIY,"Xi'an",CN,"POINT (108.751999 34.447102)","SE-BD",Sunny
